0.67178,-0.10146,-0.0022798
0.63112,-0.10623,-0.0035704
0.62835,-0.10416,-0.0037061
0.62966,-0.10772,-0.0038365
0.6268,-0.11088,-0.0039327
0.62821,-0.11096,-0.0039833
0.62359,-0.11831,-0.0042994
0.6241,-0.11993,-0.0043981
0.62272,-0.11663,-0.0043186
0.62098,-0.12261,-0.0044744
0.62029,-0.11627,-0.004455
0.61925,-0.10329,-0.0041442
0.62728,-0.12341,-0.0045174
0.62317,-0.12317,-0.0045203
0.64361,-0.12524,-0.0038807
0.61305,-0.11709,-0.0052971
0.61821,-0.11456,-0.0045645
0.61684,-0.11737,-0.0046172
0.62005,-0.11753,-0.0045971
0.61931,-0.11934,-0.0048834
0.61991,-0.12478,-0.0050049
0.61521,-0.12535,-0.0049539
0.61699,-0.12535,-0.0050665
0.6148,-0.12543,-0.0051112
0.61612,-0.12863,-0.0051131
0.61642,-0.12628,-0.0051641
0.62025,-0.12715,-0.0051672
0.61765,-0.12789,-0.0050391
0.61498,-0.11478,-0.005087
0.61479,-0.12532,-0.0051107
0.61578,-0.13278,-0.0053932
0.50578,-0.058873,-0.0060097
0.61725,-0.13188,-0.0053621
0.60986,-0.12928,-0.0055279
0.61619,-0.14163,-0.0056626
0.61403,-0.12215,-0.0051301
0.61964,-0.12435,-0.0051488
0.61596,-0.11943,-0.0051287
0.61922,-0.13683,-0.0052583
0.61448,-0.12722,-0.0051895
0.61152,-0.12661,-0.0053269
0.61267,-0.14037,-0.0057527
0.61564,-0.13831,-0.00579
0.60861,-0.12928,-0.005642
0.61857,-0.13225,-0.0053848
0.6128,-0.13696,-0.0057489
0.61598,-0.13873,-0.0057809
0.60973,-0.13365,-0.0057338
0.61097,-0.12819,-0.0057018
0.61439,-0.14176,-0.0057599
0.60844,-0.13568,-0.0057921
0.61466,-0.14451,-0.0058973
0.62037,-0.135,-0.0054948
0.6099,-0.13786,-0.0058588
0.61016,-0.13869,-0.0059199
0.61437,-0.1396,-0.0058855
0.61072,-0.13415,-0.0057472
0.609,-0.13783,-0.0059608
0.6137,-0.13883,-0.005816
0.61103,-0.1457,-0.00641
0.61419,-0.13633,-0.0060338
0.61275,-0.14835,-0.006119
0.61553,-0.13659,-0.0062392
0.61371,-0.14646,-0.0059854
0.60639,-0.13715,-0.0059775
0.60824,-0.1357,-0.0059867
0.61233,-0.14666,-0.0060755
0.61206,-0.14241,-0.006083
0.61188,-0.14373,-0.0059819
0.61195,-0.14111,-0.005871
0.61084,-0.13907,-0.0059852
0.61785,-0.14847,-0.005967
0.61137,-0.14555,-0.0062627
0.61216,-0.15375,-0.0062994
0.60582,-0.13905,-0.0062398
0.61058,-0.14306,-0.0061448
0.60664,-0.15525,-0.0063606
0.6138,-0.14783,-0.0061776
0.61008,-0.15944,-0.0070749
0.61046,-0.15847,-0.0069505
0.60805,-0.15328,-0.0065602
0.60843,-0.15395,-0.0069109
0.60557,-0.1442,-0.0063582
0.61262,-0.16491,-0.0074109
0.6097,-0.14099,-0.0062676
0.61106,-0.14571,-0.0063876
0.60613,-0.1508,-0.0065357
0.60966,-0.15781,-0.0067523
0.60917,-0.14439,-0.0064773
0.60823,-0.15426,-0.0068323
0.60756,-0.1604,-0.0070345
0.60998,-0.1555,-0.0068726
0.61293,-0.17582,-0.0076142
0.60816,-0.15444,-0.0072656
0.60787,-0.16265,-0.006945
0.60474,-0.15367,-0.0067837
0.6103,-0.15873,-0.0069934
0.60422,-0.16091,-0.0077406
0.60549,-0.15858,-0.0071711
0.60744,-0.15662,-0.0071238
0.60302,-0.16892,-0.0075139
0.60603,-0.16219,-0.0073863
0.60684,-0.1569,-0.0071321
0.60251,-0.16844,-0.0075327
0.6038,-0.162,-0.0074759
0.60694,-0.15797,-0.0072504
0.60526,-0.16981,-0.0079282
0.60263,-0.16507,-0.0076013
0.60649,-0.16989,-0.0084549
0.60683,-0.17758,-0.0087407
0.6035,-0.16348,-0.0076369
0.6076,-0.19214,-0.0092727
0.57617,-0.15045,-0.009177
0.59381,-0.17961,-0.0096579
0.60234,-0.16811,-0.0078698
0.60103,-0.17348,-0.0081833
0.60424,-0.18018,-0.0091735
0.59899,-0.17567,-0.008096
0.60369,-0.18602,-0.0093095
0.60024,-0.20184,-0.0098977
0.60301,-0.16932,-0.0081323
0.60204,-0.18874,-0.0093835
0.59682,-0.1832,-0.0087701
0.59906,-0.18534,-0.0088093
0.60379,-0.2259,-0.011458
0.61479,-0.26163,-0.012445
0.59672,-0.17567,-0.0087902
0.60154,-0.18137,-0.0087511
0.6113,-0.17092,-0.0074054
0.59491,-0.20471,-0.010207
0.54232,-0.14986,-0.011313
0.599,-0.21669,-0.010783
0.59964,-0.20198,-0.0095412
0.59248,-0.21463,-0.011607
0.59675,-0.1845,-0.0090401
0.59226,-0.20256,-0.010825
0.59805,-0.20408,-0.010086
0.59061,-0.22826,-0.012224
0.59287,-0.21885,-0.010946
0.59147,-0.2,-0.010588
0.59507,-0.20742,-0.010449
0.59283,-0.22097,-0.011686
0.58976,-0.21706,-0.011391
0.59349,-0.20846,-0.011399
0.59041,-0.22645,-0.012411
0.5868,-0.23809,-0.013145
0.58706,-0.24437,-0.013615
0.58835,-0.22595,-0.012291
0.58783,-0.23086,-0.012938
0.59301,-0.20482,-0.010087
0.58933,-0.24214,-0.012954
0.61879,-0.33608,-0.017108
0.57058,-0.21363,-0.014083
0.59067,-0.22626,-0.011536
0.59198,-0.20474,-0.010834
0.58623,-0.24125,-0.012434
0.58883,-0.23198,-0.012606
0.56423,-0.23822,-0.015239
0.59234,-0.22927,-0.012045
0.58268,-0.23765,-0.014074
0.57946,-0.27082,-0.015537
0.53244,-0.21854,-0.017489
0.58246,-0.26245,-0.014837
0.58286,-0.27615,-0.016445
0.57919,-0.26713,-0.01693
0.58341,-0.25105,-0.01479
0.58199,-0.25802,-0.013901
0.5586,-0.2677,-0.018282
0.56613,-0.31516,-0.019791
0.58268,-0.29173,-0.017607
0.57704,-0.30452,-0.019191
0.5778,-0.38597,-0.023491
0.52114,-0.24985,-0.020683
0.57467,-0.28862,-0.018118
0.5663,-0.3702,-0.023495
0.58453,-0.41916,-0.026091
0.56529,-0.32222,-0.020073
0.5644,-0.39763,-0.026452
0.5703,-0.35046,-0.023175
0.54457,-0.36351,-0.026453
0.54872,-0.35948,-0.025474
0.57583,-0.45721,-0.029437
0.52355,-0.30237,-0.026403
0.56164,-0.35855,-0.025022
0.56954,-0.44822,-0.03132
0.52135,-0.32987,-0.028666
0.48618,-0.28468,-0.029839
0.56282,-0.41675,-0.029673
0.50944,-0.31783,-0.031001
0.545,-0.39485,-0.030161
0.54948,-0.39576,-0.029842
0.54516,-0.44357,-0.033829
0.55851,-0.42946,-0.032536
0.54229,-0.42716,-0.032546
0.55233,-0.50323,-0.037319
0.54233,-0.43591,-0.033296
0.51415,-0.40189,-0.035024
0.56728,-0.57166,-0.041117
0.54791,-0.43277,-0.032954
0.50884,-0.37962,-0.035646
0.51578,-0.39823,-0.035311
0.56892,-0.61268,-0.042455
0.51488,-0.39276,-0.035174
0.54033,-0.49044,-0.038267
0.49899,-0.36803,-0.036775
0.52735,-0.45327,-0.037543
0.52461,-0.4461,-0.037609
0.52867,-0.45264,-0.037723
0.50203,-0.39902,-0.03876
0.51232,-0.4088,-0.038002
0.50218,-0.39892,-0.039392
0.48376,-0.37258,-0.039037
0.49839,-0.40986,-0.04042
0.52479,-0.52916,-0.043082
0.55605,-0.63282,-0.047339
0.5342,-0.493,-0.040423
0.55241,-0.5003,-0.040105
0.53765,-0.48971,-0.039363
0.49241,-0.41318,-0.042721
0.51312,-0.43388,-0.041572
0.50932,-0.44743,-0.041506
0.53729,-0.49527,-0.040425
0.54263,-0.57465,-0.046984
0.48992,-0.42586,-0.043457
0.53182,-0.52864,-0.043902
0.54683,-0.64619,-0.051434
0.48723,-0.4256,-0.045457
0.53266,-0.51603,-0.044473
0.48548,-0.45157,-0.047419
0.54464,-0.68146,-0.054283
0.52945,-0.55658,-0.048343
0.48381,-0.4451,-0.048849
0.5139,-0.54593,-0.049206
0.50191,-0.52585,-0.049251
0.48405,-0.44672,-0.049989
0.52284,-0.56141,-0.049476
0.53115,-0.54528,-0.048463
0.52606,-0.55769,-0.050549
0.52579,-0.53889,-0.04925
0.47926,-0.47753,-0.052084
0.46038,-0.49601,-0.055593
0.46048,-0.49608,-0.056239
0.47972,-0.46502,-0.053321
0.51529,-0.67358,-0.059152
0.461,-0.48477,-0.05679
0.47351,-0.50247,-0.05659
0.45998,-0.53207,-0.059931
0.50364,-0.5939,-0.057794
0.50156,-0.58772,-0.059227
0.53018,-0.80428,-0.069521
0.53126,-0.85211,-0.072421
0.45525,-0.56248,-0.06572
0.50131,-0.6475,-0.064619
0.45118,-0.56356,-0.067578
0.45471,-0.56897,-0.068416
0.48852,-0.68053,-0.067147
0.49117,-0.68973,-0.069596
0.49096,-0.68705,-0.06979
0.45192,-0.61759,-0.075387
0.44791,-0.63195,-0.07775
0.50247,-0.8323,-0.081616
0.4439,-0.70537,-0.089826
0.45188,-0.69681,-0.092542
0.43454,-0.8109,-0.10809
0.43864,-0.77531,-0.10712
0.43611,-0.78747,-0.10835
0.43701,-0.82606,-0.11662
0.43108,-0.84095,-0.11876
0.42772,-0.88563,-0.1242
0.43108,-0.85092,-0.12361
